Point in Time[s],State of Active Resource[]
5049.568477317,1
5049.571690049,0
5050.584015864,1
5050.587566779,0
5051.599554411,1
5051.603274417,0
5052.615092959,1
5052.619151147,0
5053.615092959,1
5053.619151147,0
5054.630631506,1
5054.634858785,0
5055.645859283,1
5055.650424745,0
5056.66139783,1
5056.666301474,0
5057.676936377,1
5057.682009112,0
5058.676936377,1
5058.682009112,0
5059.692474925,1
5059.697885843,0
5060.708013472,1
5060.713593481,0
5061.72355202,1
5061.729470211,0
5062.739090567,1
5062.745346941,0
5063.739090567,1
5063.745346941,0
5064.754318344,1
5064.760743809,0
5065.769856891,1
5065.776620538,0
5066.785395438,1
5066.792328176,0
5067.800933986,1
5067.808204907,0
5068.800933986,1
5068.808204907,0
5069.816472533,1
5069.824081636,0
5070.822998723,1
5070.830438735,0
5071.822998723,1
5071.830100553,0
5072.822998723,1
5072.82976237,0
5073.822998723,1
5073.82976237,0
5074.822998723,1
5074.829255097,0
5075.822998723,1
5075.828916914,0
5076.822998723,1
5076.828578732,0
5077.822998723,1
5077.828240549,0
5078.822998723,1
5078.828240549,0
5079.822998723,1
5079.827902367,0
5080.822998723,1
5080.827395093,0
5081.822998723,1
5081.827056911,0
5082.822998723,1
5082.826718729,0
5083.822998723,1
5083.826718729,0
5084.822998723,1
5084.826380546,0
5085.822998723,1
5085.826042364,0
5086.822998723,1
5086.82553509,0
5087.822998723,1
5087.825196908,0
5088.822998723,1
5088.825196908,0
5089.822998723,1
5089.824858726,0
5090.822998723,1
5090.824520543,0
5091.822998723,1
5091.824182361,0
5092.822998723,1
5092.823844178,0
5093.822998723,1
5093.823844178,0
5094.822998723,1
5094.823336905,0
5095.832943393,1
5095.833281575,0
5096.850035796,1
5096.850543069,0
5097.866817427,1
5097.8673247,0
5098.866817427,1
5098.8673247,0
5099.883909829,1
5099.884586193,0
5100.901002231,1
5100.901847686,0
5101.918094633,1
5101.91910918,0
5102.935187035,1
5102.936370673,0
5103.935187035,1
5103.936370673,0
5104.952279438,1
5104.953463076,0
5105.96937184,1
5105.970724569,0
5106.986464242,1
5106.987986062,0
5108.003556644,1
5108.005247555,0
5109.003556644,1
5109.005247555,0
5110.020649046,1
5110.022509049,0
5111.037741448,1
5111.039601451,0
5112.05483385,1
5112.056862944,0
5113.071926253,1
5113.074124438,0
5114.071926253,1
5114.074124438,0
5115.089018655,1
